file_no	scene_name	character_name	noLines
82and83	Cruise ship out in the Ocean	FRANK	1
82and83	Elaine's Apartment	ELAINE	5
82and83	Elaine's Office	ELAINE	5
82and83	Elaine's Office	HELEN	2
82and83	Elaine's Office	MORTY	3
82and83	Jerry's Apartment	ELAINE	13
82and83	Jerry's Apartment	ESTELLE	5
82and83	Jerry's Apartment	FRANK	5
82and83	Jerry's Apartment	GEORGE	30
82and83	Jerry's Apartment	HELEN	61
82and83	Jerry's Apartment	JACK	16
82and83	Jerry's Apartment	JERRY	87
82and83	Jerry's Apartment	KRAMER	27
82and83	Jerry's Apartment	MORTY	68
82and83	Jerry's Apartment	NEWMAN	10
82and83	Jerry's Apartment-Later that day	HELEN	9
82and83	Jerry's Apartment-Later that day	JACK	7
82and83	Jerry's Apartment-Later that day	JERRY	9
82and83	Jerry's Apartment-Later that day	MORTY	12
82and83	Monk's	ELAINE	15
82and83	Monk's	GEORGE	19
82and83	Monk's	JERRY	33
82and83	Monk's	NEWMAN	6
82and83	Paris	GEORGE	1
82and83	Rachel's Parents' Place	JERRY	4
82and83	Rudy's Antique Boutique	FRANK	9
82and83	Rudy's Antique Boutique	GEORGE	22
82and83	Rudy's Antique Boutique	KRAMER	26
82and83	Rudy's Antique Boutique	MORTY	5
82and83	Street	GEORGE	6
82and83	Street	JERRY	7
84	Comedy Club	JERRY	18
84	Comedy Club	KRAMER	4
84	Elaine's Office at Pendant	ELAINE	11
84	Elaine's Office at Pendant	KRAMER	2
84	George talking to Eric, the clown at Robin's son's birthday party.	GEORGE	14
84	Jerry and Ronnie backstage at the comedy club.	GEORGE	6
84	Jerry and Ronnie backstage at the comedy club.	JERRY	8
84	Jerry pacing the floor backstage after his act. Kramer enters.	JERRY	6
84	Jerry pacing the floor backstage after his act. Kramer enters.	KRAMER	3
84	Jerry's Apartment	ELAINE	15
84	Jerry's Apartment	GEORGE	8
84	Jerry's Apartment	JERRY	17
84	Jerry's Apartment	KRAMER	21
84	Monk's	ESTELLE	1
84	Monk's	FRANK	2
84	Monk's	GEORGE	26
84	Monk's	JERRY	17
84	Toby in her office at Pendant.	JERRY	5
84	Toby in her office at Pendant.	KRAMER	4
85	Back to the car with Jerry, Elaine and George	ELAINE	1
85	Back to the car with Jerry, Elaine and George	GEORGE	2
85	Back to the car with Jerry, Elaine and George	JERRY	1
85	Breakfast table the next morning, George cooking	ELAINE	2
85	Breakfast table the next morning, George cooking	GEORGE	7
85	Breakfast table the next morning, George cooking	JERRY	4
85	Breakfast table the next morning, George cooking	KRAMER	3
85	Carol and the baby's doctor with the baby	ELAINE	5
85	Carol and the baby's doctor with the baby	JERRY	2
85	Cut to Kramer reeling in a box of lobster on the ocean.	KRAMER	1
85	Everyone at the dinner table eating Kramer's lobster.	ELAINE	2
85	Everyone at the dinner table eating Kramer's lobster.	GEORGE	3
85	Everyone at the dinner table eating Kramer's lobster.	JERRY	3
85	Everyone at the dinner table eating Kramer's lobster.	KRAMER	7
85	George and Jane in another car driving to the Hamptons.	GEORGE	6
85	George, Jane, Kramer, and Jerry outside of the house in the back.	ELAINE	16
85	George, Jane, Kramer, and Jerry outside of the house in the back.	GEORGE	3
85	George, Jane, Kramer, and Jerry outside of the house in the back.	JERRY	19
85	George, Jane, Kramer, and Jerry outside of the house in the back.	KRAMER	9
85	In Jane & George's room, Jane is packing her things	GEORGE	5
85	Jerry and George talking in Jerry's room	ELAINE	4
85	Jerry and George talking in Jerry's room	GEORGE	13
85	Jerry and George talking in Jerry's room	JERRY	12
85	Jerry and Rachel in their room, with Elaine there as well	ELAINE	5
85	Jerry and Rachel in their room, with Elaine there as well	GEORGE	8
85	Jerry and Rachel in their room, with Elaine there as well	JERRY	9
85	Jerry and Rachel outside	GEORGE	19
85	Jerry and Rachel outside	JERRY	14
85	Jerry and Rachel outside	KRAMER	7
85	Jerry's Car	ELAINE	5
85	Jerry's Car	JERRY	10
85	Jerry's Car	KRAMER	5
85	Jerry, Elaine, and George in the car.	ELAINE	2
85	Jerry, Elaine, and George in the car.	GEORGE	1
85	Jerry, Elaine, and George in the car.	JERRY	2
85	Out on the porch, Ben and Elaine	ELAINE	6
85	Rachel and Jerry in their room	JERRY	2
85	Rachel enters the kitchen with Kramer sitting at table. Rachel opens fridge and Kramer lights up a cigar	KRAMER	6
85	Rachel walks back into Jerry's bedroom.	JERRY	1
86	"Regis and Kathy Lee"	KRAMER	5
86	George's car	ELAINE	5
86	George's car	GEORGE	5
86	George's parents' house	ESTELLE	2
86	George's parents' house	FRANK	1
86	George's parents' house	GEORGE	4
86	George's parents' house	JERRY	4
86	George's parents' house	KRAMER	1
86	Hospital	ELAINE	10
86	Jerry's apartment	ELAINE	20
86	Jerry's apartment	GEORGE	13
86	Jerry's apartment	JERRY	35
86	Jerry's apartment	KRAMER	7
86	Monk's	ELAINE	13
86	Monk's	GEORGE	14
86	Monk's	JERRY	26
86	Monk's	KRAMER	2
86	Movie Theater	GEORGE	2
86	Mr. Lippman's office	GEORGE	5
86	Mr. Lippman's office	KRAMER	9
86	Mr. Lippman's Office at Pendant	ELAINE	2
86	Pendant Publishing	ELAINE	10
86	Pendant Publishing	MAN	2
87	Cut back to Atlantic City, the middle of the night. Jerry and George are trying to sleep, but a flock of birds outside is keeping them awake.	GEORGE	3
87	Cut back to Atlantic City, the middle of the night. Jerry and George are trying to sleep, but a flock of birds outside is keeping them awake.	JERRY	2
87	Cut back to Elaine at Mr. Pitt's. There are pairs of socks everywhere. Pitt has on the latest pair.	ELAINE	3
87	Cut back to Jerry's apartment; Jerry's on the phone with Miss Rhode Island.	GEORGE	1
87	Cut back to Jerry's apartment; Jerry's on the phone with Miss Rhode Island.	JERRY	4
87	Cut back to Jerry's apartment; Jerry's on the phone with Miss Rhode Island.	KRAMER	5
87	New scene - Elaine and Mr. Pitt having lunch at the coffee shop.	ELAINE	4
87	New scene - Elaine at her job interview at Doubleday with Mrs. Landis.	ELAINE	8
87	New scene - Elaine at Mr. Pitt's. He's trying on the socks she's brought him.	ELAINE	13
87	New scene - Elaine at Mr. Pitt's. He's trying on the socks she's brought him.	JERRY	5
87	New scene - George approaches Buck Showalter at Yankee Stadium.	GEORGE	6
87	New scene - Jerry and Elaine in Jerry's apartment.	ELAINE	4
87	New scene - Jerry and Elaine in Jerry's apartment.	JERRY	10
87	New scene - Jerry and Elaine in Jerry's apartment.	KRAMER	4
87	New scene - Jerry and George in Jerry's apartment later that day.	GEORGE	11
87	New scene - Jerry and George in Jerry's apartment later that day.	JERRY	10
87	New scene - Jerry and Kramer at the restaurant with Miss Rhode Island.	JERRY	4
87	New scene - Jerry and Kramer at the restaurant with Miss Rhode Island.	KRAMER	10
87	New scene - Jerry in he and George's hotel room on the floor above Karen's. George enters.	GEORGE	3
87	New scene - Jerry in he and George's hotel room on the floor above Karen's. George enters.	JERRY	3
87	New scene - Jerry watching TV in his room. There's a knock at the door; Jerry lets Kramer in.	GEORGE	1
87	New scene - Jerry watching TV in his room. There's a knock at the door; Jerry lets Kramer in.	JERRY	6
87	New scene - Jerry watching TV in his room. There's a knock at the door; Jerry lets Kramer in.	KRAMER	4
87	New scene - Jerry's apartment the next day. Jerry's packing to go to Atlantic City. Kramer enters.	GEORGE	4
87	New scene - Jerry's apartment the next day. Jerry's packing to go to Atlantic City. Kramer enters.	JERRY	10
87	New scene - Jerry's apartment the next day. Jerry's packing to go to Atlantic City. Kramer enters.	KRAMER	5
87	New scene - Jerry, Karen and Kramer heading home in the limo. Kramer is still going on about the pageant.	JERRY	1
87	New scene - Jerry, Karen and Kramer heading home in the limo. Kramer is still going on about the pageant.	KRAMER	5
87	New scene - Karen's hotel room the next morning. Upset, she lets Kramer in.	KRAMER	3
87	New scene - Kramer and Karen at the hotel in Atlantic City. Karen is rehearsing her stage-walking with Kramer. She does it once, but Kramer isn't satisfied.	KRAMER	3
87	New scene - The night of the Miss America pageant. Kramer and Karen are backstage. Regis Philbin is about to introduce Miss Rhode Island in the talent competition.	GEORGE	2
87	New scene - The night of the Miss America pageant. Kramer and Karen are backstage. Regis Philbin is about to introduce Miss Rhode Island in the talent competition.	JERRY	4
87	New scene - The night of the Miss America pageant. Kramer and Karen are backstage. Regis Philbin is about to introduce Miss Rhode Island in the talent competition.	KRAMER	3
87	Opening scene - A locker room at Yankee Stadium. George is helping Danny Tartabull with his swing.	ELAINE	7
87	Opening scene - A locker room at Yankee Stadium. George is helping Danny Tartabull with his swing.	GEORGE	10
87	Opening scene - A locker room at Yankee Stadium. George is helping Danny Tartabull with his swing.	JERRY	8
88	In a cab	ELAINE	7
88	In a cab	GEORGE	7
88	Jerry's	ELAINE	15
88	Jerry's	GEORGE	11
88	Jerry's	JERRY	38
88	Jerry's	KRAMER	13
88	Jerry's	NEWMAN	2
88	Jerry's apartment	ELAINE	4
88	Jerry's apartment	GEORGE	1
88	Jerry's apartment	JERRY	13
88	Jerry's apartment	KRAMER	14
88	Monk's	ELAINE	10
88	Monk's	GEORGE	7
88	Monk's	JERRY	14
88	Monks	GEORGE	4
88	Newman's apartment	JERRY	10
88	Newman's apartment	NEWMAN	11
88	On the street	ELAINE	11
88	On the street	GEORGE	10
88	On the street	JERRY	6
88	Stationery store	ELAINE	12
88	Stationery store	JERRY	8
89	Cut back to Jerry,	JERRY	1
89	Cut back to Jerry.	JERRY	2
89	Cut back to Jerry.	KRAMER	2
89	Cut to Kramer sitting at the phone bank, his phone rings.	KRAMER	4
89	Elaine and Jerry and in Jerry's apartment.	ELAINE	15
89	Elaine and Jerry and in Jerry's apartment.	JERRY	15
89	Elaine and Jerry and in Jerry's apartment.	KRAMER	7
89	Elaine is sharpening pencils for Mr. Pitt. The phone is ringing.	ELAINE	8
89	George is driving Danny Tartabull to the pledge drive.	ELAINE	7
89	George is driving Danny Tartabull to the pledge drive.	GEORGE	6
89	George is driving Danny Tartabull to the pledge drive.	JERRY	9
89	George is driving Danny Tartabull to the pledge drive.	KRAMER	2
89	George is in a meeting at work.	GEORGE	3
89	George is parked at a gas station, he steps out of the car and slams the door.	GEORGE	5
89	George is parked at a gas station, he steps out of the car and slams the door.	MAN	4
89	George, Jerry and Kramer are at the coffee shop.	GEORGE	8
89	George, Jerry and Kramer are at the coffee shop.	JERRY	8
89	George, Jerry and Kramer are at the coffee shop.	KRAMER	3
89	Jerry and Elaine are at the coffee shop.	ELAINE	5
89	Jerry and Elaine are at the coffee shop.	JERRY	6
89	Jerry and George are at the coffee shop.	ELAINE	7
89	Jerry and George are at the coffee shop.	GEORGE	14
89	Jerry and George are at the coffee shop.	JERRY	16
89	Jerry and Kramer are at an ATM.	JERRY	1
89	Jerry and Kramer are at an ATM.	KRAMER	1
89	Jerry and Kramer are at PBS.	JERRY	13
89	Jerry and Kramer are at PBS.	KRAMER	7
89	Jerry and Kristin, the PBS rep, are in Jerry's apartment. Jerry is reading from a sheet of paper.	JERRY	17
89	Jerry and Kristin, the PBS rep, are in Jerry's apartment. Jerry is reading from a sheet of paper.	KRAMER	8
89	Jerry is doing his bit for PBS.	JERRY	1
89	Jerry is in his apartment, the phone rings.	JERRY	8
89	Jerry is in his apartment, the phone rings.	KRAMER	5
89	Mr. Morgan is sitting at an outdoor cafe, eating a candy bar with a knife and fork. Noreen walks by and takes notice. Cut to Noreen and Elaine seated at the counter at Monk's.	ELAINE	11
90	At Elaine's. Elaine's in her robe and talking on the phone, blowing a hair dryer near the phone	ELAINE	1
90	Day. At Jerry's, Elaine and Jerry. She's making herself a bowl of Raisin Bran	ELAINE	8
90	Day. At Jerry's, Elaine and Jerry. She's making herself a bowl of Raisin Bran	JERRY	13
90	Day. At Jerry's, Elaine and Jerry. She's making herself a bowl of Raisin Bran	KRAMER	7
90	Day. At Monk's. Elaine and Noreen are sitting at the counter	ELAINE	5
90	Day. At Monk's. George and his father, Frank at a booth	FRANK	8
90	Day. At Monk's. George and his father, Frank at a booth	GEORGE	7
90	Day. Back at the Costanzas'	ESTELLE	6
90	Day. Back at the Costanzas'	FRANK	1
90	Day. Back at the Costanzas'	GEORGE	3
90	Day. Back at the Costanzas'	JERRY	1
90	Day. In Jerry's car. Jerry's driving, Donna Chang is with him	JERRY	3
90	Day. In Noreen's apartment. Noreen and Kramer are sitting on the couch when the phone rings. Kramer picks it up. Scene cuts back and forth between Elaine and them	ELAINE	11
90	Day. In Noreen's apartment. Noreen and Kramer are sitting on the couch when the phone rings. Kramer picks it up. Scene cuts back and forth between Elaine and them	KRAMER	11
90	Day. Jerry and Elaine arrive at Jerry's apartment	ELAINE	16
90	Day. Jerry and Elaine arrive at Jerry's apartment	GEORGE	9
90	Day. Jerry and Elaine arrive at Jerry's apartment	JERRY	19
90	Day. Jerry and Elaine arrive at Jerry's apartment	KRAMER	11
90	Day. Jerry and Elaine at Jerry's apartment	ELAINE	10
90	Day. Jerry and Elaine at Jerry's apartment	JERRY	14
90	Day. Jerry and Elaine walking down the street. Elaine is struggling with three grocery bags while Jerry is carrying none. He is pretending not to notice the discrepancy, and keeping his hands busy	ELAINE	9
90	Day. Jerry and Elaine walking down the street. Elaine is struggling with three grocery bags while Jerry is carrying none. He is pretending not to notice the discrepancy, and keeping his hands busy	JERRY	12
90	Day. Jerry and Elaine, walking down the street	ELAINE	3
90	Day. Jerry and Elaine, walking down the street	GEORGE	2
90	Day. Jerry and Elaine, walking down the street	JERRY	3
90	Day. Jerry and Elaine, walking down the street	KRAMER	1
90	Day. The Costanzas' again. Frank opens the door for Jerry and Donna	ESTELLE	2
90	Day. The Costanzas' again. Frank opens the door for Jerry and Donna	FRANK	2
90	Day. The Costanzas' again. Frank opens the door for Jerry and Donna	JERRY	2
90	Fertility clinic. Kramer's waiting in an examination room. The Doctor enters	KRAMER	7
90	Night on the Brooklyn Bridge. Noreen standing on the the edge, peering over, the wind blowing up on her face -- She starts to outstretch her arms, like a bird about to take flight. Just then, the man in the cape and shades appears. He edges over to her cautiously, reaches over and grabs her forearm, just as she's about to jump....	MAN	1
90	Night. Jerry's apartment. Jerry and Donna Chang. She's on the couch and he's drying the dishes. She puts the phone down	GEORGE	6
90	Night. Jerry's apartment. Jerry and Donna Chang. She's on the couch and he's drying the dishes. She puts the phone down	JERRY	6
90	Night. Jerry's apartment. Jerry and Elaine	ELAINE	6
90	Night. Jerry's apartment. Jerry and Elaine	GEORGE	5
90	Night. Jerry's apartment. Jerry and Elaine	JERRY	10
90	Night. Jerry's apartment. Jerry and Elaine	KRAMER	6
90	Night. The Hunan Balcony. Jerry's in the waiting area, sitting next to a Guy. Jerry's tapping his leg, in a good mood	JERRY	8
90	Same day. At the Costanzas' are Frank and Estelle -- George bursts in, frantic. Estelle's snacking, watching TV	ESTELLE	5
90	Same day. At the Costanzas' are Frank and Estelle -- George bursts in, frantic. Estelle's snacking, watching TV	FRANK	6
90	Same day. At the Costanzas' are Frank and Estelle -- George bursts in, frantic. Estelle's snacking, watching TV	GEORGE	7
91	Cut back to George, Joe and Remy watching the movie. Joe's wife enters.	GEORGE	9
91	Cut back to Jerry and Elaine at Poppie's.	ELAINE	7
91	Cut back to Jerry and Elaine at Poppie's.	JERRY	10
91	New scene - Elaine and Carl in Elaine's kitchen.	ELAINE	3
91	New scene - Elaine and Carl sitting in carl's moving van after a date.	ELAINE	3
91	New scene - Elaine climbs into the cab of Carl's moving van.	ELAINE	6
91	New scene - Elaine shows up at Jerry's apartment. Jerry opens the door.	ELAINE	5
91	New scene - Elaine shows up at Jerry's apartment. Jerry opens the door.	JERRY	7
91	New scene - George at a video store counter.	GEORGE	4
91	New scene - George at home, preparing to read "Breakfast At Tiffany's."	GEORGE	1
91	New scene - George at Joe Temple's door.	GEORGE	3
91	New scene - George at the address of the people who have rented Breakfast At Tiffany's. He's buzzed their apartment on the intercom.	GEORGE	2
91	New scene - George sitting in with the book club around a back booth at Monk's.	GEORGE	1
91	New scene - George sitting on Joe's couch, about to watch Breakfast At Tiffany's with Joe and Remy.	GEORGE	6
91	New scene - Jerry and Elaine at Poppie's Restaurant.	ELAINE	9
91	New scene - Jerry and Elaine at Poppie's Restaurant.	JERRY	9
91	New scene - Jerry and Elaine in Jerry's apartment the next day, looking at the "Poppie-stain" on Jerry's sofa.	ELAINE	8
91	New scene - Jerry and Elaine in Jerry's apartment the next day, looking at the "Poppie-stain" on Jerry's sofa.	JERRY	11
91	New scene - Jerry and Elaine in Jerry's apartment. The moving guys are delivering Jerry's new couch.	ELAINE	12
91	New scene - Jerry and Elaine in Jerry's apartment. The moving guys are delivering Jerry's new couch.	JERRY	15
91	New scene - Jerry and Elaine in Jerry's apartment. The moving guys are delivering Jerry's new couch.	KRAMER	10
91	New scene - Jerry and George in a booth at the coffee shop.	ELAINE	3
91	New scene - Jerry and George in a booth at the coffee shop.	GEORGE	8
91	New scene - Jerry and George in a booth at the coffee shop.	JERRY	10
91	New scene - Jerry and George in a booth at the coffee shop.	KRAMER	4
91	New scene - Jerry laying on his new couch. Kramer enters.	JERRY	9
91	New scene - Jerry laying on his new couch. Kramer enters.	KRAMER	12
91	New scene - Kramer and Poppie in the kitchen of the restaurant, making the first 'test pizza.'	KRAMER	7
91	New scene - Kramer visiting Poppie at the hospital. There sitting on a bench outside.	KRAMER	4
91	Opening scene - Jerry and George in a furniture store. Jerry is shopping for a new couch.	GEORGE	7
91	Opening scene - Jerry and George in a furniture store. Jerry is shopping for a new couch.	JERRY	6
92	Circus, back stage	JERRY	6
92	Circus, backstage	JERRY	2
92	City street	GEORGE	4
92	George's car	GEORGE	2
92	Jerry's apartment	GEORGE	21
92	Jerry's apartment	JERRY	39
92	Jerry's apartment	KRAMER	28
92	Jerry's apartment, morning	ELAINE	9
92	Jerry's apartment, morning	JERRY	13
92	Jerry's apartment, morning	KRAMER	2
92	Jerry's car	JERRY	4
92	Jerry's car, night	JERRY	3
92	Kitchen	GEORGE	1
92	Lindsay's mother's apartment	GEORGE	7
92	Monk's Diner	GEORGE	7
92	Monk's Diner	JERRY	13
92	Monk's Diner	KRAMER	4
92	Mr. Pitt's office	ELAINE	30
92	Mr. Pitt's office	KRAMER	12
92	Nightclub	JERRY	1
92	Poland Creek office	ELAINE	5
93	A daylight shot of a yellow taxi driving down the street, then inside to the back seat of the taxi -- Simon, the Englishman that Elaine met on her trip is riding with her.	ELAINE	7
93	Beautiful aerial shot of Central Park and part of the city (visible off to the left) -- looks to be a beautiful autumn day. Then to the waitress (Kelly) and George strolling along a path in the park. Each has a coat on and their hands are in their pockets.	GEORGE	6
